Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location
3608,3,0,3,9,1,0
5109,2,1,0,6,2,0
602,1,3,2,15,2,1
1661,0,2,3,16,0,0
3810,4,4,5,8,0,1
4197,1,1,2,10,2,1
3569,6,4,4,10,2,1
66,2,2,0,9,1,1
4370,6,0,4,10,2,0
4253,5,4,4,7,2,0
4755,6,4,4,7,0,1
4162,3,2,3,16,1,0
6124,1,1,2,10,2,0
5222,3,1,3,13,2,1
3529,2,2,0,9,2,0
1998,1,1,2,10,2,1
3025,0,0,3,9,0,1
1494,7,3,1,13,0,1
2628,7,4,1,14,2,1
6119,3,1,3,13,2,1
4421,2,3,0,10,1,1
4711,5,0,4,10,1,1
4377,0,4,3,4,2,1
5129,7,3,1,13,2,1
2329,1,2,2,13,2,1
517,6,3,4,5,2,0
3903,3,2,3,16,1,1
3347,2,3,0,10,2,0
1134,5,0,4,10,1,0
5913,0,2,3,16,0,1
3096,7,3,1,13,1,0
4701,4,0,5,13,0,1
6613,0,4,3,4,2,1
722,7,3,1,13,2,0
430,1,3,2,15,2,1
6663,2,0,0,0,0,1
6290,6,3,4,5,0,0
5320,3,0,3,9,0,0
4801,4,2,5,4,2,0
3436,7,4,1,14,2,0
5958,1,2,2,13,0,1
2466,4,4,5,8,2,0
6353,1,0,2,6,2,1
3611,7,4,1,14,1,1
5343,7,0,1,1,0,1
3011,3,4,3,4,1,1
4854,3,1,3,13,2,0
1441,5,2,4,3,1,1
3954,6,3,4,5,0,1
6211,5,3,4,5,2,0
2497,2,4,0,12,1,1
972,3,1,3,13,0,0
3278,0,3,3,3,2,1
6896,7,2,1,11,2,1
4219,0,0,3,9,2,1
772,3,0,3,9,2,1
2863,2,4,0,12,1,1
19,0,2,3,16,2,1
3238,7,4,1,1,0,0
3288,1,0,2,6,2,0
490,4,2,5,4,0,1
6692,3,0,3,9,2,0
5355,5,3,4,5,0,0
511,5,2,4,3,2,1
1004,3,1,3,13,2,0
4345,3,2,3,16,1,1
2848,0,1,3,13,0,1
4559,0,3,3,3,0,0
3131,4,0,5,12,2,0
1069,1,1,2,10,2,1
1854,2,4,0,12,0,1
6472,5,4,4,7,2,1
6492,6,1,4,15,2,0
4399,7,2,1,11,2,1
2723,5,1,4,15,0,0
6914,2,3,0,10,0,1
2614,0,1,3,13,0,1
4861,7,0,1,1,0,1
5953,4,1,5,2,1,1
2052,4,1,5,2,1,0
4960,4,3,5,7,0,0
1283,2,1,0,6,0,1
1153,0,0,3,9,1,1
2384,3,2,3,16,2,1
6514,3,3,3,3,1,1
1375,0,4,3,4,2,0
1503,5,4,4,7,2,1
5942,5,4,4,7,2,0
5740,3,1,3,13,2,1
899,5,3,4,5,2,1
3552,2,4,0,12,2,1
5580,7,4,1,14,2,0
3302,6,3,4,5,2,1
1217,7,2,1,11,1,0
2871,6,2,4,3,0,1
3005,1,1,2,10,0,0
5901,0,0,3,9,2,0
5123,2,2,0,9,0,0
3177,5,0,4,10,2,0
2638,2,4,0,9,2,0
6489,0,1,3,13,2,0
679,4,2,5,4,2,1
5077,7,0,1,1,1,1
2537,1,1,2,10,2,1
4434,6,0,4,10,2,1
4878,3,4,3,4,1,0
5268,2,2,0,9,0,1
2721,5,0,4,10,0,1
3706,1,4,2,2,0,1
326,0,3,3,3,1,1
4850,7,0,1,1,0,0
4291,5,2,4,3,1,0
6118,6,4,4,7,2,1
3686,4,1,5,2,2,0
2755,2,1,0,6,1,0
2901,0,4,3,4,1,1
5168,6,4,4,7,2,0
812,4,0,5,12,0,1
579,6,2,4,3,0,1
4272,5,3,4,5,1,1
1594,3,0,3,9,2,1
2427,1,4,2,2,2,1
841,3,0,3,9,2,0
5049,0,0,3,9,1,0
6742,6,0,4,10,2,1
4296,0,1,3,13,0,1
4172,1,2,2,13,0,1
4607,2,3,0,10,0,0
349,7,3,1,13,2,1
1446,0,2,3,16,0,1
3499,4,0,5,12,0,0
1937,0,1,3,13,0,0
4419,6,1,4,15,2,1
259,2,2,0,9,1,1
2676,2,4,0,12,1,1
5237,5,2,4,3,1,1
2752,2,0,0,0,2,0
5485,3,2,3,16,2,0
6400,7,2,1,11,2,1
5629,2,4,0,12,2,0
6942,5,0,4,10,0,0
6214,2,4,0,12,2,1
1191,7,3,1,13,2,1
2459,6,2,4,3,2,0
4636,1,0,2,6,2,1
2486,7,4,1,1,1,1
6726,7,4,1,14,2,0
41,5,4,4,7,2,0
4865,4,0,5,12,1,1
3403,6,3,4,5,1,1
4726,6,4,4,7,0,1
3463,4,2,5,4,2,1
3081,3,1,3,13,1,1
6693,6,0,4,10,2,0
2377,4,0,5,12,1,0
1535,4,0,5,12,2,1
1218,3,3,3,3,2,1
5081,0,4,3,4,0,1
456,5,1,4,15,1,1
177,4,1,5,2,1,1
4611,3,2,3,16,1,1
4312,3,4,3,4,1,1
3960,3,4,5,8,1,1
51,2,3,0,10,1,1
6236,5,3,4,5,2,1
964,1,2,2,13,2,1
1067,1,0,2,6,2,1
1140,1,3,2,15,1,1
4422,2,0,0,0,2,1
3458,0,4,3,4,0,1
6227,3,4,4,7,2,1
1471,7,3,1,13,0,1
1865,3,3,3,3,0,1
6754,7,1,1,9,2,0
5695,4,1,5,2,0,0
178,5,0,4,10,2,0
2637,0,3,3,3,0,1
2124,7,2,1,11,0,1
2808,2,0,0,0,1,1
1448,0,4,3,4,2,0
3457,5,2,4,3,0,1
5448,6,4,4,7,2,1
3914,7,1,1,9,2,1
6342,0,0,3,9,1,1
6829,1,3,2,15,0,0
2324,3,1,3,13,2,0
6040,5,2,4,3,1,0
3110,7,4,1,14,2,0
6762,3,2,0,9,1,0
7036,2,1,0,6,0,1
1452,5,0,4,10,0,1
3454,2,2,0,9,1,0
6856,7,2,1,11,2,1
5909,4,4,5,8,2,1
3800,5,1,4,15,2,0
1546,0,3,3,3,1,1
1892,0,3,3,3,2,1
2425,6,1,4,15,2,1
4637,0,0,3,9,2,1
918,2,4,0,12,2,0
3038,3,0,3,9,2,1
2374,1,1,2,10,2,1
341,1,4,2,2,1,1
5078,7,4,1,1,0,1
3892,5,1,4,15,2,1
2601,1,3,2,15,2,1
1578,5,4,4,7,0,0
1390,0,4,3,3,2,0
4433,6,4,4,7,1,0
3742,2,2,0,9,0,1
4350,4,2,5,4,0,0
6575,7,0,1,1,0,0
2783,3,4,3,4,1,1
6150,5,2,3,3,0,1
528,4,1,5,2,1,1
4423,7,0,1,1,0,1
3367,7,4,1,14,2,1
437,2,2,0,9,2,1
5604,5,1,4,15,2,0
2048,3,1,3,13,1,1
6584,5,3,4,5,2,1
5290,4,4,5,8,1,1
4450,7,3,1,13,2,1
339,4,1,5,2,0,0
823,1,2,2,13,0,0
636,6,1,4,15,2,0
997,2,4,0,12,2,1
4771,5,3,4,5,2,1
3,6,0,4,10,1,0
2503,7,2,1,11,1,1
6935,6,2,4,3,2,1
2528,1,4,2,2,2,1
4210,4,3,5,7,1,1
155,4,0,5,12,2,0
5166,7,0,1,1,2,0
1595,2,2,0,9,1,1
1295,1,4,2,2,2,1
4498,1,0,2,6,2,1
3743,0,3,3,3,2,1
1924,0,4,3,4,0,1
1997,5,1,4,15,2,1
3888,3,3,3,3,2,0
3267,0,4,3,4,1,1
432,0,0,3,9,0,0
5407,2,3,0,10,0,0
3899,7,4,1,14,1,0
475,0,3,3,3,2,1
3360,1,1,2,10,0,1
6224,1,2,2,13,1,1
5354,2,4,0,12,1,1
660,1,3,2,15,2,1
5678,7,1,1,9,0,1
6918,7,4,1,14,2,1
3977,0,4,3,4,0,1
281,6,0,4,10,0,0
4666,5,3,4,5,1,1
6805,2,1,0,6,1,0
4919,0,2,3,16,2,1
2809,0,0,3,9,2,1
5224,5,3,4,5,1,1
6190,6,1,4,15,1,1
5186,5,4,4,7,1,0
5848,6,3,4,5,1,1
1667,6,2,4,3,2,0
5362,0,2,3,16,1,0
3845,5,4,4,7,2,0
2761,6,1,4,15,0,1
4448,0,3,3,3,1,0
3449,5,1,4,15,0,1
3491,3,0,3,9,1,1
4429,1,0,2,6,2,1
5802,7,4,1,14,0,0
864,3,2,3,16,0,0
668,3,3,3,3,2,0
182,7,0,1,1,2,1
4539,4,2,5,4,2,1
3383,5,1,4,15,2,1
6097,1,3,2,15,2,1
3272,4,1,5,2,2,0
3194,6,1,4,15,2,1
6196,0,1,3,13,2,1
5584,3,4,3,4,2,1
122,3,4,3,4,2,1
5755,3,0,3,9,1,1
2672,1,1,2,10,0,1
566,3,4,4,7,1,1
5746,7,1,1,9,2,1
1643,1,0,2,6,2,1
5063,4,3,5,7,0,1
4753,3,1,3,13,2,0
4990,5,1,4,15,1,1
5591,3,2,3,16,0,0
6319,2,0,0,0,2,1
2982,4,4,5,8,1,1
5616,3,4,3,4,2,1
691,6,4,4,7,0,1
3962,5,1,4,15,0,1
3433,4,1,5,2,1,1
4707,7,2,1,11,1,1
690,5,2,3,3,2,0
2720,4,1,5,2,2,1
324,1,2,2,13,0,1
6141,5,1,4,15,2,1
1265,5,0,4,10,0,1
3338,1,1,2,10,2,1
4562,4,1,5,2,0,1
1941,0,4,3,4,2,1
3801,7,2,1,11,2,0
1049,4,3,5,7,2,1
3315,7,3,1,13,1,1
5592,2,4,3,12,1,1
3606,3,1,3,13,1,1
4725,4,2,5,4,2,1
6335,3,1,3,13,2,1
3697,2,1,0,6,1,1
2600,6,0,4,10,0,1
4167,2,0,0,0,2,0
6814,7,2,1,11,1,0
4258,1,0,2,6,2,0
3973,0,3,3,3,0,1
6132,7,1,1,9,1,1
2282,1,3,2,15,2,1
3003,7,3,1,13,2,1
4204,7,3,1,13,2,1
3998,6,4,4,7,1,1
183,3,4,3,4,2,1
3614,6,2,4,3,2,1
3582,2,4,0,12,0,0
2876,6,1,4,15,2,1
2074,5,0,4,10,0,0
5809,7,1,1,9,1,1
5822,6,1,4,15,1,1
3460,4,1,5,2,1,1
6203,6,2,4,3,1,1
4728,7,4,1,1,2,1
2308,5,1,4,15,0,1
3196,1,1,2,10,1,1
6704,0,1,3,13,2,1
3064,2,3,0,10,0,1
3786,7,3,1,13,0,1
3711,6,3,4,5,0,1
3417,7,4,1,14,2,0
5547,4,2,5,4,0,1
1496,3,0,3,9,2,0
4341,4,1,5,2,2,1
2499,4,1,5,2,1,1
806,3,1,3,13,2,0
2960,6,2,4,3,2,0
5054,5,3,4,5,2,1
310,0,1,3,13,2,1
3478,5,1,4,15,1,1
5787,2,4,0,12,0,1
5937,5,0,4,10,1,1
1074,7,2,1,11,2,0
6571,0,4,3,4,2,0
171,3,1,3,13,2,1
5342,7,0,1,1,0,1
3884,0,4,3,4,2,0
2722,2,4,0,12,2,1
442,0,2,3,16,1,0
1870,4,3,5,7,2,1
767,7,3,1,13,1,0
3802,6,2,4,3,2,1
5347,6,1,4,15,2,1
4488,3,1,3,13,1,1
2423,3,4,3,4,2,0
1625,2,2,0,9,2,1
2951,7,1,1,9,1,1
5072,4,4,5,8,1,1
6006,5,4,4,7,2,1
518,5,4,4,7,2,0
353,3,3,0,10,2,0
3437,5,4,4,7,2,1
2295,3,4,3,4,0,0
2535,5,2,4,3,0,0
990,1,1,2,10,2,1
3086,0,4,3,4,2,1
4790,4,0,5,12,2,1
6322,5,1,4,15,1,1
2463,4,1,5,2,1,1
2244,3,0,3,9,2,0
659,7,2,1,11,2,0
874,4,2,5,4,2,1
5172,0,1,3,13,1,1
298,0,4,3,4,0,1
3045,2,4,0,12,2,1
5442,4,1,5,2,2,0
3551,6,1,4,15,1,0
3642,7,3,1,13,2,0
5975,6,1,4,15,2,0
1019,2,4,0,12,1,0
1364,0,4,3,4,2,1
6117,1,0,2,6,2,1
5256,0,0,3,9,0,1
1126,1,3,2,15,0,1
4376,0,1,3,13,2,1
6799,6,2,4,3,2,1
6969,5,3,4,5,2,0
5238,1,0,2,6,1,1
2465,3,4,3,4,1,1
4921,5,4,4,7,0,1
6899,1,1,2,10,2,1
6380,5,1,4,15,2,0
312,5,4,4,7,0,1
5961,5,3,4,5,2,1
295,4,2,5,4,0,1
1070,6,1,4,15,2,0
4495,5,2,4,3,0,1
6458,1,1,2,10,0,1
2850,7,3,1,13,2,0
4387,4,4,5,8,1,0
2877,5,4,4,13,1,1
2382,7,3,1,13,2,1
3538,7,0,1,1,2,0
1749,4,3,5,7,1,0
5799,2,3,0,10,1,0
4242,4,4,5,8,2,1
3232,7,2,1,11,1,1
4784,1,1,3,10,2,1
1598,1,2,2,13,2,1
5972,5,4,4,7,2,0
1715,6,1,4,15,2,1
3080,6,3,4,5,0,0
105,7,3,1,13,1,0
5639,4,1,5,2,0,0
1659,6,1,4,15,1,0
1910,2,2,0,9,1,1
363,4,1,5,2,2,1
2639,6,4,4,7,0,1
5263,3,2,3,16,2,0
5251,7,1,1,13,0,1
6874,3,3,3,3,0,0
2603,5,1,4,15,0,1
4468,6,0,4,10,0,1
1477,2,4,0,12,1,1
2507,6,2,4,3,2,1
373,3,0,4,10,0,1
742,0,3,3,3,0,1
117,3,0,3,9,0,1
4760,4,3,5,7,2,0
5349,6,4,4,7,2,0
724,5,3,4,5,2,1
137,0,4,3,4,2,0
4894,6,3,4,5,0,1
7033,7,2,1,11,0,1
4190,2,2,0,9,2,0
7021,7,4,1,14,2,0
4372,3,4,3,9,2,0
5882,6,4,4,7,2,1
5832,0,4,3,4,1,0
2616,3,0,3,9,0,1
5486,3,3,3,3,1,0
2079,6,0,4,10,2,1
4773,6,4,4,3,1,1
686,3,3,3,3,1,0
5932,1,1,2,10,0,1
3837,3,4,3,4,2,1
2046,1,1,2,10,2,0
3780,2,3,0,10,2,0
3164,3,1,3,13,0,1
2100,5,2,4,3,2,0
1018,2,4,0,12,0,0
5447,2,0,0,0,1,1
3235,3,1,3,13,1,0
2412,0,3,3,3,1,1
6664,1,3,2,15,0,1
6598,4,3,5,7,2,1
3571,3,2,3,16,1,0
1956,3,1,3,13,0,0
2249,7,2,1,11,1,0
5686,6,0,4,10,0,1
2236,6,2,4,3,1,1
1614,5,1,4,15,0,1
3681,1,4,2,2,2,0
5636,0,4,3,4,2,1
2072,2,3,0,10,2,0
4868,3,0,3,9,0,0
6665,5,0,4,10,1,1
3877,2,0,0,0,1,0
5818,7,3,1,13,2,1
1537,4,1,5,2,0,1
6362,4,3,5,7,2,1
3462,0,3,3,3,2,1
687,5,0,4,10,0,1
2103,3,0,3,9,1,1
2339,4,2,5,4,2,0
5206,3,2,3,16,2,0
651,4,1,5,2,1,1
7,4,0,5,12,1,0
1029,3,1,3,13,0,0
5886,2,1,0,6,1,1
5661,1,1,2,10,0,1
4920,2,0,0,0,2,1
244,7,2,1,11,2,0
6066,7,4,1,14,2,1
905,3,0,3,9,2,1
776,6,0,4,10,2,1
4839,4,0,5,12,1,1
1704,5,0,4,10,0,1
3394,3,0,3,9,2,1
589,3,4,1,14,2,1
523,6,3,4,5,1,1
4364,2,2,0,9,2,0
6247,4,0,5,12,0,0
5888,1,1,2,10,2,0
2659,5,1,4,15,0,1
2259,6,4,4,7,0,1
232,3,0,3,9,2,0
417,6,0,4,10,2,1
5845,4,3,5,7,0,0
1906,6,1,4,15,2,1
1989,2,4,0,10,1,0
5868,6,2,4,3,2,0
3218,7,2,1,11,2,0
5643,2,4,0,12,2,0
2949,1,4,2,2,1,1
3887,6,0,4,10,1,1
420,7,1,1,9,2,1
86,6,1,4,15,2,0
6886,0,2,3,16,2,0
6239,7,3,1,13,0,1
610,3,3,3,3,1,0
1698,4,0,5,12,1,1
2806,5,4,4,13,1,1
6357,7,4,1,14,1,1
2311,0,4,3,4,0,1
5873,2,3,0,10,2,1
5150,1,2,2,13,0,0
1797,3,1,3,13,2,0
1584,1,3,2,15,1,1
3625,7,4,1,14,2,0
6095,1,2,2,13,0,0
1649,4,0,5,12,0,1
5466,6,1,4,15,2,1
2756,1,2,2,13,0,0
359,7,4,3,14,2,1
4977,5,4,4,7,0,0
5418,1,1,2,10,2,1
2402,7,0,1,1,0,0
426,5,2,4,3,2,1
3938,0,0,3,9,2,0
1156,5,3,4,5,0,1
4980,6,0,4,10,2,0
3948,5,1,4,15,0,1
5092,2,1,0,6,0,1
5593,1,2,2,13,0,1
800,2,1,0,6,2,1
1882,1,3,2,15,1,1
3882,3,1,4,13,2,1
6733,2,1,0,6,1,1
201,1,1,2,10,0,1
3381,6,3,4,5,2,1
522,6,2,4,3,2,1
1149,6,0,4,10,2,1
4859,5,0,4,10,0,0
5127,3,2,3,16,0,1
3917,3,0,3,9,2,1
947,7,0,1,1,2,0
5522,6,2,4,3,2,1
3879,4,4,5,7,2,0
3384,0,1,3,13,2,0
4989,5,4,4,7,2,1
197,7,0,1,1,1,1
120,4,3,5,7,0,1
6813,3,2,3,16,2,1
625,5,3,4,5,2,1
411,3,3,4,5,1,1
620,2,2,0,9,0,1
6291,0,1,3,13,0,0
2957,0,3,3,13,0,0
1379,1,2,2,13,2,1
3385,6,4,4,7,1,0
6659,2,2,0,9,1,1
1809,2,4,0,12,1,0
1412,1,0,3,6,2,1
2975,5,2,4,3,1,1
4248,1,3,2,15,0,0
6008,2,3,0,10,2,1
6359,6,3,4,5,2,1
3159,5,0,4,10,2,0
2671,0,1,3,13,0,1
863,0,4,3,13,1,0
981,0,0,3,9,0,1
4081,3,0,3,9,2,1
3374,2,4,0,12,2,1
6625,3,0,3,9,1,1
1696,5,0,4,10,1,1
4158,0,3,3,3,0,1
5149,2,2,0,9,0,0
5426,2,0,0,0,2,1
40,3,1,3,13,0,0
1385,4,0,5,12,2,1
3703,7,4,1,14,0,1
5357,3,0,3,9,2,1
3596,2,3,0,10,2,1
5458,0,2,3,16,2,1
5135,6,1,4,15,0,0
2199,4,3,5,7,0,1
2033,4,4,5,8,2,1
4958,1,0,2,6,0,0
6443,2,3,0,10,0,1
6929,6,3,4,5,2,0
564,3,2,3,16,2,1
1377,3,2,3,16,0,1
1045,5,2,4,3,2,0
2408,0,2,3,16,2,0
289,3,2,3,16,0,0
4402,1,3,2,15,1,0
6292,3,4,3,4,2,1
734,4,4,5,8,0,1
2894,1,0,2,6,1,1
5523,5,2,4,3,2,1
5405,7,0,1,1,1,1
1308,6,2,4,3,1,0
6530,0,0,3,9,2,0
1573,1,4,2,2,1,0
1278,0,2,3,16,0,1
2883,3,2,3,16,2,0
4284,7,3,1,13,1,1
3222,3,4,4,7,0,1
1668,4,3,5,7,2,0
4119,1,3,2,15,1,0
6996,5,1,4,15,2,1
2469,2,1,0,6,0,1
3793,3,1,3,13,0,1
5745,2,3,0,10,2,0
5287,6,1,4,15,0,1
2736,2,0,0,0,2,1
2026,3,3,3,3,1,0
2928,4,1,5,2,2,1
3581,3,0,3,9,2,1
1227,2,1,0,6,2,1
5002,0,1,3,13,0,1
4621,4,0,5,12,0,1
3221,2,2,0,9,2,1
6926,5,2,4,3,2,0
6108,3,0,2,6,2,0
7001,1,0,2,6,0,0
5121,6,1,4,15,2,0
1543,2,4,0,12,2,1
4335,5,0,4,10,2,1
5880,5,4,4,7,1,1
4758,4,4,5,8,2,1
2000,4,0,5,12,1,1
6745,0,3,3,3,2,0
34,3,0,3,9,2,0
5814,6,4,3,7,1,1
4560,1,0,2,6,0,1
410,5,4,4,13,2,1
5835,4,1,5,2,2,1
1964,2,4,0,12,2,1
2470,5,3,4,5,2,0
4653,3,3,3,3,2,1
2120,7,1,1,9,0,1
3941,7,2,1,11,2,1
6698,6,3,4,5,2,1
2551,4,0,5,12,1,1
5327,2,2,0,9,1,0
5328,0,0,3,9,1,1
31,4,1,5,2,0,0
1685,2,0,0,0,0,0
2197,6,1,3,15,2,1
1822,5,1,4,15,2,1
6778,3,1,3,13,2,0
377,1,0,2,6,0,1
352,4,2,5,4,0,1
447,6,4,4,7,0,1
5927,5,3,4,5,2,0
3248,2,4,0,10,1,1
3525,3,2,4,3,0,1
6167,5,0,4,10,2,1
1773,4,1,5,2,0,1
2041,6,4,3,7,2,1
1400,6,2,4,3,1,1
1179,1,1,2,10,2,1
5478,1,0,2,6,2,0
5641,5,3,4,5,2,1
11,2,3,0,10,0,0
6139,0,4,3,4,2,0
370,3,3,3,3,2,0
6635,4,0,3,12,1,0
5247,3,0,3,9,0,0
3508,3,2,3,16,0,1
820,4,0,5,12,1,1
2081,2,4,0,12,0,1
2605,6,0,4,10,2,1
223,4,3,5,7,2,0
5494,3,1,3,13,0,1
5057,3,3,3,3,2,1
6207,2,1,0,6,2,1
2156,7,0,1,1,2,0
6345,5,2,4,3,2,1
1674,5,4,4,7,0,0
5332,7,0,1,1,1,1
4869,5,0,4,10,2,0
2924,1,0,2,6,2,1
5943,6,3,4,5,0,1
1415,3,1,3,13,0,1
4044,2,1,0,6,2,1
6098,5,4,4,7,2,1
5139,6,2,4,3,2,0
1009,7,0,1,1,2,1
6908,1,3,2,15,0,0
4959,3,3,4,5,2,1
4035,6,1,4,15,1,1
1650,7,2,3,11,0,1
5771,4,0,5,12,2,1
6206,4,2,5,4,2,0
2609,0,4,3,4,2,1
4881,2,3,0,10,0,1
5952,4,4,5,8,2,0
5529,1,2,2,13,2,1
2405,1,1,2,10,2,1
3060,4,4,5,8,0,0
2365,5,2,4,3,1,1
1816,2,4,0,12,0,1
4417,5,1,4,15,1,1
1525,2,0,0,0,1,1
2080,1,1,2,10,2,0
1834,3,4,3,4,2,0
2238,2,2,0,9,2,1
5387,5,0,4,10,0,0
6685,2,3,0,10,2,0
5810,4,4,5,8,1,1
3811,6,1,4,15,2,1
1120,3,4,3,4,2,0
136,7,4,1,14,0,1
468,1,4,2,2,2,1
5588,0,1,3,13,2,1
1716,3,0,3,9,1,1
3343,3,2,3,16,0,1
2166,1,4,2,2,2,1
6049,4,2,5,4,0,0
3862,0,0,3,9,1,1
5715,0,2,3,16,0,0
3052,2,2,0,9,2,0
6806,1,3,2,15,2,0
1612,4,3,5,7,0,0
2651,3,0,3,9,2,0
6014,4,1,5,2,2,0
4876,7,3,1,13,1,1
4465,6,0,4,10,2,0
5322,5,4,4,7,0,0
2121,6,2,4,3,2,1
3284,2,0,0,0,1,0
2349,2,1,0,6,2,1
4082,4,2,5,4,2,0
4815,7,1,1,9,0,0
4647,2,2,0,9,0,0
1324,4,2,5,4,0,1
3101,0,1,3,13,0,0
1450,6,0,4,10,2,0
3365,6,3,4,5,1,1
1419,2,1,0,6,2,1
3324,7,2,1,11,2,0
1444,4,2,5,4,0,1
212,4,3,5,7,2,1
1857,6,3,4,5,2,0
2373,1,2,2,13,2,0
119,6,3,4,5,2,1
4537,6,0,4,10,2,0
6554,3,1,1,9,0,1
5271,6,3,4,5,1,0
7024,6,2,4,3,2,1
3015,7,1,1,9,0,1
1551,0,1,3,13,1,0
5058,6,4,4,7,0,1
1722,3,4,3,16,2,1
4741,4,0,5,12,2,0
2649,0,2,3,16,1,1
2942,1,0,2,6,1,1
5467,7,3,1,13,0,1
446,5,1,4,15,2,1
2205,0,2,3,16,2,0
2044,2,2,0,9,2,1
6151,7,2,1,11,2,1
327,4,1,5,2,0,1
3601,1,1,2,10,0,1
2642,1,0,2,6,2,0
507,6,3,4,5,2,0
3486,0,2,3,16,2,1
4128,6,1,4,15,1,1
6854,1,4,2,2,2,1
5589,4,0,5,12,0,0
876,1,1,2,10,2,1
5191,0,2,3,16,1,1
3597,7,1,1,9,2,1
1962,4,0,5,12,2,1
1510,0,3,3,3,2,1
3283,1,1,2,10,2,1
2738,4,4,5,8,2,1
1486,2,3,0,10,0,0
5737,3,2,3,16,2,1
3971,6,3,4,5,2,1
4776,2,1,0,6,0,1
6869,5,0,4,10,0,1
4232,1,0,2,6,2,1
5698,4,0,5,12,2,1
5006,1,0,2,6,0,0
3071,5,2,4,3,2,1
6985,6,2,4,3,2,0
2882,2,1,0,6,1,1
5657,1,3,2,15,1,1
2725,3,0,0,0,1,1
3255,5,3,4,5,2,1
6147,3,2,3,16,2,1
6889,1,2,2,13,1,0
2037,3,4,1,1,0,1
3809,4,1,5,2,1,1
1623,2,4,0,12,2,0
302,6,0,4,10,0,1
126,7,2,1,11,1,0
6721,1,3,2,15,2,0
5794,3,4,4,7,0,1
1958,6,3,3,5,2,0
6456,7,0,3,1,2,0
4513,2,4,0,12,0,1
4273,3,1,3,13,2,1
419,3,4,3,4,1,1
1459,0,0,3,9,2,0
6170,4,3,5,7,2,1
4995,5,4,4,7,2,0
1235,5,4,4,7,1,0
1572,5,3,4,5,0,0
205,7,4,1,14,2,1
2665,1,4,2,2,2,1
252,2,1,0,6,0,1
2868,2,2,0,9,2,0
3230,1,4,2,2,0,0
3319,3,0,3,9,2,1
242,4,4,5,8,0,1
5541,4,1,5,2,0,0
2407,7,2,1,11,2,0
3191,7,4,1,1,2,1
5774,1,4,2,2,2,1
1953,3,2,3,16,1,1
6965,6,3,4,5,2,0
1938,3,2,3,16,2,1
1343,6,0,4,10,2,1
5860,6,3,4,5,1,1
4963,0,1,3,13,0,1
6169,5,3,4,5,1,0
5849,3,0,3,9,1,1
1770,5,0,4,10,2,1
3059,2,4,0,12,1,1
6334,1,0,2,6,1,1
3547,3,3,3,3,2,1
4036,3,4,3,4,2,1
4346,3,2,3,16,2,1
5156,2,4,0,12,0,1
6539,0,0,3,9,2,1
1644,4,2,5,4,0,1
1368,6,4,4,7,2,1
6257,1,1,2,10,2,0
6793,5,2,4,3,1,0
2452,0,3,3,3,2,1
5687,7,3,3,13,2,1
1663,0,2,3,16,2,1
844,2,3,0,10,2,1
5543,1,0,2,6,1,0
2191,0,4,3,4,2,1
2432,1,3,2,15,2,0
2257,5,0,4,10,2,1
3268,0,3,3,3,1,1
3017,0,1,3,13,2,1
21,5,2,4,3,2,1
2489,4,3,5,7,2,1
6200,7,1,1,9,2,0
505,6,3,4,5,0,0
2210,7,0,1,1,1,1
1031,6,3,4,5,0,0
1600,3,0,3,9,2,0
131,4,2,5,4,2,1
4982,1,4,2,2,1,0
3676,0,3,3,3,1,1
1351,3,2,3,16,2,1
5762,5,2,4,3,2,1
5188,6,3,4,5,2,1
2690,5,1,4,15,2,0
3947,1,2,2,13,2,0
4159,1,3,2,15,2,1
2060,1,4,2,2,2,0
5487,0,2,3,16,2,0
5053,1,3,2,15,1,1
3814,3,1,3,13,2,1
7019,3,3,3,3,2,1
414,5,3,4,5,1,1
4845,1,4,2,2,0,1
4207,1,3,2,15,0,1
1107,7,2,1,11,2,1
4326,3,3,3,3,1,0
4500,7,4,1,14,0,0
5361,6,4,4,7,0,0
2763,2,2,0,9,2,0
1189,4,1,5,2,2,1
1366,4,1,5,2,1,1
2149,5,4,4,7,2,1
5044,7,2,1,11,0,1
1848,2,1,0,6,2,1
4065,4,1,5,2,2,1
6960,0,1,3,13,2,0
2653,5,1,4,15,2,1
1493,5,0,4,10,2,1
1214,0,0,3,9,0,0
1097,5,3,4,5,0,1
3747,6,2,4,3,2,1
56,4,1,5,2,2,1
470,4,4,5,8,1,1
3362,2,3,0,10,2,0
5099,1,1,2,10,0,0
1155,4,1,5,2,2,1
3229,6,3,4,5,2,0
6836,4,0,5,12,0,1
292,3,3,3,3,2,0
6870,5,0,4,10,2,0
7027,7,4,1,13,2,0
4002,7,2,1,11,0,1
161,1,4,2,2,2,0
6144,3,4,3,4,2,1
2935,2,3,0,10,2,1
6077,5,2,4,3,2,0
816,5,2,4,3,0,1
2009,1,0,2,6,1,1
586,1,4,3,2,2,0
4255,2,4,3,12,2,1
2383,7,3,1,13,2,0
5266,1,4,2,13,2,1
107,5,2,4,3,1,1
5272,3,1,5,2,1,1
4268,6,3,4,5,1,1
6709,3,0,3,9,1,0
5430,0,0,3,9,2,1
2789,5,2,4,3,2,0
3889,3,1,3,13,2,1
3963,3,4,3,4,0,1
4171,1,3,2,15,0,1
3380,2,0,0,0,0,1
2460,2,1,0,6,2,1
5253,2,4,0,12,0,1
